gene_id	GBP-24	GBP-25	GBP-22	GBP-23	GPO-1	GPO-2	GPO-3	GPO-4	GBP-9	GBP-10	GBP-11	GBP-12	GBP-5	GBP-6	GBP-20	GBP-21	GBP-3	GBP-4	GBP-7	GBP-8	GBP-16	GBP-17	GBP-18	GBP-19	GPO-36	GPO-37	GPO-30	GPO-31	GPO-32	GPO-33	GPO-34	GPO-35	GPO-160	GPO-161
Ec-25_002260	5.109	6.583	11.598	12.843	10.295	15.177	11.571	15.378	41.505	25.485	16.657	11.251	9.719	6.095	52.937	53.164	27.97	4.934	42.326	26.248	56.467	42.433	57.369	51.218	55.068	54.206	40.145	24.471	23.501	21.031	16.635	17.936	15.224	16.904
Ec-25_002270	5.613	5.702	6.872	4.59	4.223	3.647	6.737	5.409	28.215	26.299	12.013	15.741	7.734	6.55	69.734	60.096	67.154	19.364	95.15	71.923	92.19	83.404	11.626	18.55	5.474	6.594	17.242	18.723	31.188	23.152	40.416	46.869	62.153	75.882
Ec-25_002290	9.023	9.094	12.4	8.308	13.83	28.396	13.921	14.776	14.393	16.542	14.477	17.901	23.673	6.14	11.975	10.325	15.887	8.879	16.204	12.073	9.517	11.27	12.198	11.963	1.571	1.219	14.56	11.174	12.585	13.294	12.01	10.83	9.613	9.84
Ec-25_002300	2.385	2.606	1.689	2.028	6.232	9.21	4.069	4.142	3.666	4.043	5.042	3.416	2.238	2.099	3.509	3.43	5.77	2.57	3.854	4.672	2.91	3.467	4.832	3.572	0.088	0.042	1.046	0.398	0.64	0.915	0.579	0.309	2.157	2.07
Ec-25_002310	11.629	12.474	9.57	9.26	10.78	15.374	11.149	9.502	5.272	5.911	5.472	6.209	5.841	7.165	5.986	6.962	5.628	5.43	5.109	8.322	3.717	3.946	6.909	7.499	0.944	0.329	6.113	3.338	6.292	6.389	4.967	4.867	7.301	7.967
Ec-25_002320	1.565	1.643	1.677	1.71	1.237	0.912	1.284	0.941	4.671	4.025	2.427	2.679	2.68	2.271	3.287	2.861	4.909	1.536	3.052	2.897	3.351	2.284	1.844	2.195	0	0.121	5.442	3.726	2.487	4.068	4.198	4.32	4.325	4.304
Ec-25_002330	0.378	0.54	1.586	1.105	0.813	0.77	0	1.237	3.579	3.621	2.207	1.357	0.609	2.165	3.886	2.062	1.35	0.956	2.631	0	2.425	0.435	0.948	0.433	0	0	0.684	0.565	2.177	1.64	1.969	0	1.173	1.892
Ec-25_002340	0.045	0.042	0	0.037	0.192	0	0	0	1.57	0.489	0.13	0	0	0	0	0.097	0	0	0.178	0	0	0	0.224	0	0.283	0.169	0	0	0	0.129	0	0	0	0.248
Ec-25_002350	0	0.156	0	0	0	0	0.205	0	1.769	0.224	0	0	0	0	0.153	0.268	1.167	0.103	0.813	0.317	0	0.094	0.512	0.281	0.259	0.155	0	0.122	0.118	0	0	0	0.101	0
Ec-25_002360	87.367	83.256	114.257	64.494	131.474	159.425	136.283	148.127	84.457	120.166	123.61	134.135	246.7	72.775	91.449	82.859	90.323	96.313	128.04	122.976	86.381	84.685	93.081	113.463	14.904	15.067	109.571	116.192	81.791	75.126	103.673	118.984	125.91	133.882
Ec-25_002370	153.826	148.374	176.718	113.983	245.789	203.258	207.978	216.821	144.708	198	233.617	223.855	232.778	136.153	154.761	160.105	162.666	155.121	191.229	228.14	126.397	134.829	174.516	175.331	15.566	18.491	163.568	128.928	92.626	81.715	94.949	112.838	213.787	225.014
Ec-25_002380	16.62	17.585	17.075	19.746	35.872	29.243	25.458	35.791	13.594	12.799	8.424	15.194	20.809	9.749	23.73	26.762	8.155	8.238	16.137	6.286	10.774	15.649	27.278	26.579	0.419	0.729	15.934	12.251	25.139	22.702	7.892	7.899	9.205	9.455
Ec-25_002390	16.842	16.542	27.957	21.798	26.566	19.109	25.962	33.244	25.172	21.698	12.171	22.274	52.91	10.829	25.882	30.544	11.562	9.694	25.018	7.515	13.535	19.124	23.611	26.664	0.354	0.564	23.184	33.703	33.342	28.955	10.472	13.51	8.037	9.192
Ec-25_002400	7.019	9.407	24.491	26.56	18.565	25.398	10.834	35.385	22.56	16.944	14.398	20.722	28.996	1.624	36.34	35.571	29.549	7.654	37.588	7.89	38.552	34.478	40.837	38.004	2.917	3.248	19.354	21.506	21.582	21.822	24.196	25.012	3.493	3.826
Ec-25_002410	0.622	0.592	0.56	1.115	0.382	0.362	0	0.582	1.203	0.974	2.337	0.852	0.573	0.815	0.665	0.388	0.953	1.124	1.592	0.921	0.38	0.82	1.115	0.611	0	0.337	2.254	5.581	2.049	1.8	0.371	0.236	1.545	1.781
Ec-25_002420	0.851	1.103	0.846	1.177	0.928	0.972	0.285	1.003	0.86	0.715	1.061	0.408	0.952	0.703	0.934	0.843	1.987	0.661	0.632	1.264	0.462	0.523	1.453	1.404	0.036	0.086	0.411	0.238	1.014	1.018	0.852	1.114	1.24	1.352
Ec-25_002430	0.061	0.067	0.34	0.095	0.414	0.321	0.22	0.229	1.137	0.983	0.486	0.105	0.113	0	2.685	2.581	5.347	3.189	0.801	1.746	1.274	2.886	0.681	1.163	26.193	22.763	0.507	0.209	0.706	0.76	1.04	1.276	1.424	2.114
Ec-25_002440	27.641	27.935	14.897	17.153	18.215	17.197	19.348	26.889	13.521	12.159	15.379	18.686	15.548	12.104	19.901	18.423	19.885	13.922	12.653	12.938	10.894	12.722	16.947	17.249	1.357	1.202	26.259	17.923	20.657	19.226	14.12	15.05	14.058	13.256
Ec-25_002450	9.429	10.218	6.837	6.432	12.988	17.391	16.641	16.22	8.66	6.335	9.442	11.475	10.901	6.243	9.543	9.101	9.378	5.978	6.137	7.989	4.565	6.127	9.549	8.228	0.832	0.56	7.966	6.721	7.235	8.261	5.337	6.133	7.7	8.127
Ec-25_002460	12.039	11.213	10.844	6.399	32.348	31.759	21.671	24.171	11.153	12.478	10.719	9.329	20.905	6.032	6.357	6.01	7.844	8.371	4.788	4.09	3.766	3.744	22.825	19.182	21.976	26.793	24.848	28.194	10.445	9.878	6.742	7.814	8.216	10.378
Ec-25_002470	3.877	4.427	4.143	3.566	5.59	10.273	4.487	5.249	7.725	6.993	6.933	5.873	5.523	8.246	4.298	4.428	9.028	4.019	5.462	4.134	4.967	5.194	6.227	5.237	64.576	60.569	1.891	1.639	2.1	2.401	1.464	0.976	2.933	3.315
Ec-25_002480	153.076	162.924	220.719	254.618	144.528	161.088	132.417	77.179	130.788	206.706	90.244	140.503	144.869	240.624	224.84	222.533	115.523	166.582	252.455	253.684	236.148	179.169	227.825	233.362	7.237	6.182	126.795	112.573	71.173	78.47	245.436	249.89	117.502	117.371
Ec-25_002490	17.904	19.082	14.66	12.762	33.438	35.02	22.8	22.738	27.599	24.107	24.197	22.286	20.336	32.311	25.757	26.363	25.843	20.136	27.531	30.427	27.666	29.885	22.062	22.414	4.828	3.943	20.896	20.353	28.102	26.28	23.412	19.571	21.931	21.883
Ec-25_002500	4.003	3.604	1.155	2.612	12.875	13.277	6.408	7.924	4.884	4.098	5.914	3.584	2.413	5.649	7.82	8.073	8.018	5.011	5.78	10.373	7.253	8.725	10.378	7.357	0.279	0.334	0	0	2.537	2.292	1.101	0.233	4.426	3.037
Ec-25_002510	3386.245	3269.803	3803.401	3518.209	1665.584	2774.518	1923.595	2041.769	3413.09	3110.871	3477.965	3378.848	3674.551	2765.857	4014.486	3694.398	3544.231	3822.205	3277.248	2644.433	3390.658	3487.635	2606.371	2597.601	137.523	130.836	2506.621	2594.466	2172.186	2322.503	2496.644	2226.475	1460.01	1360.45
Ec-25_002520	0.011	0.172	0.047	0.028	0	0	0	0.074	0.336	0.031	0.066	0.081	0	0.026	1.161	0.789	0.161	0.2	0.09	0.146	0	0.078	0.623	0.31	0	0.043	0.205	0.135	0.228	0	0	0.03	0.042	0.113
Ec-25_002530	18.332	19.8	18.9	15.5	33.746	28.387	39.049	33.955	20.558	19.986	15.556	22.366	53.873	26.3	22.696	21.313	28.742	42.408	13.512	20.491	11.09	23.493	37.484	36.453	22.406	21.603	18.359	28.352	36.133	36.029	13.721	12.772	24.665	25.523
Ec-25_002540	27.571	28.13	22.551	31.255	54.627	80.361	36.263	42.163	38.886	29.774	34.808	40.529	35.991	27.192	37.842	36.44	42.475	37.734	23.761	44.572	24.665	27.89	73.587	57.619	5.207	7.116	17.1	19.88	13.225	11.996	9.189	7.258	14.309	15.556
Ec-25_002550	146.558	151.156	174.691	171.166	211.47	261.432	172.14	203.401	159.886	162.346	162.287	194.643	193.024	74.556	149.857	136.053	151.619	143.581	138.974	146.427	113.791	121.649	198.928	189.371	51.133	55.869	160.03	163.089	136.841	137.007	149.657	157.604	127.418	136.095
Ec-25_002560	22.734	23.026	19.674	20.018	16.091	11.254	14.9	15.497	9.527	11.263	7.54	11.868	14.467	7.624	12.339	12.93	9.023	11.769	8.541	9.402	6.558	8.591	12.569	12.295	0.788	1.203	13.703	12.463	8.592	9.306	13.153	16.209	6.821	8.081
Ec-25_002570	1627.568	1483.15	2033.216	1671.854	1262.65	1951.044	1443.587	1490.577	3375.437	2796.733	2846.806	3058.256	2180.697	1639.199	3486.408	3258.763	3535.212	3210.896	3162.565	2398.232	3229.767	3404.67	1981.446	2268.402	123.298	112.314	1802.386	2303.716	1923.858	2114.537	2432.891	2075.586	1367.5	1249.27
Ec-25_002580	1608.106	1278.142	1789.712	1522.089	1269.8	1504.793	1443.397	1540.403	3736.266	3389.446	3464.994	3410.145	3085.698	2309.807	3147.208	2913.413	3565.716	4007.082	3449.76	2651.531	2597.001	2915.582	2201.775	2137.065	198.48	185.622	2726.262	3548.115	3243.759	3236.51	3177.977	2911.542	2340.35	2132.67
Ec-25_002590	51.779	49.476	41.692	51.169	38.071	59.992	41.005	37.99	25.116	30.188	17.431	33.064	30.417	27.47	41.425	41.024	35.408	28.787	23.645	22.659	17.857	23.14	49.475	45.278	1.843	0.958	33.806	27.216	44.013	43.531	29.736	28.085	24.644	25.104
Ec-25_002600	8.165	8.054	4.854	4.948	10.995	22.922	8.899	7.934	6.293	8.195	6.719	7.76	5.876	8.163	6.383	6.607	8.394	5.152	7.037	10.612	6.952	6.804	9.886	6.947	2.901	2.469	0.747	0.32	0.879	1.073	1.117	0.743	5.783	5.561
Ec-25_002610	7.255	7.595	6.813	6.212	11.386	30.265	9.255	11.599	9.241	13.71	8.884	11.905	12.145	9.272	8.264	9.554	13.299	8.112	14.015	15.661	9.947	9.855	11.012	9.067	0	0.027	0.754	0.643	1.385	1.577	1.555	1.198	7.81	7.569
Ec-25_002620	5.865	5.208	4.784	4.334	13.97	46.915	20.881	15.665	14.495	18.408	13.979	17.738	20.578	12.666	14.917	13.311	22.387	11.819	20.97	14.165	12.314	17.204	17.007	11.611	1.625	0.864	0.826	3.407	3.448	4.945	3.564	3.927	26.596	30.438
Ec-25_002630	11.636	12.898	12.699	12.658	20.624	60.804	22.924	25.158	23.892	32.507	19.339	32.805	40.003	19.535	18.644	18.279	35.34	22.141	36.338	27.396	27.36	26.138	22.717	21.434	0	0	0.551	0.455	2.412	2.202	4.919	1.816	6.047	5.082
Ec-25_002640	5.398	5.423	3.292	3.691	7.658	13.035	5.771	6.761	5.427	5.277	4.645	4.76	2.759	6.061	5.35	5.907	5.464	3.17	5.898	7.341	5.493	5.14	7.913	6.629	0.329	0.59	2.661	0.853	1.918	2.025	1.604	1.627	6.62	6.214
Ec-25_002650	9.75	9.769	11.435	12.778	8.924	8.304	10.79	12.907	12.241	7.983	8.516	9.712	10.126	7.667	12.023	11.222	11.015	7.376	12.047	6.389	11.879	11.761	10.033	9.843	0.415	1.133	9.818	10.896	8.779	9.409	11.379	12.633	3.805	4.389
Ec-25_002660	1.174	0.903	1.226	1.155	2.815	3.565	2.615	1.923	2.62	1.956	3.101	2.59	2.648	0.949	1.561	1.662	3.959	2.111	2.418	1.331	1.557	1.862	2.579	2.232	0.635	0.43	2.564	2.036	1.52	1.372	0.668	0.637	2.512	2.482
Ec-25_002670	36.814	30.67	18.901	13.662	37.796	40.767	61.92	80.828	57.678	44.717	154.383	69.366	36.563	9.131	37.15	35.809	74.176	80.733	26.791	31.483	20.964	27.99	36.038	49.11	120.303	123.853	75.877	61.308	88.148	90.239	76.95	87.122	45.717	54.165
Ec-25_002680	164.111	185.025	112.014	63.309	219.032	147.957	347.279	200.96	283.886	233.479	160.615	151.333	170.51	93.981	207.526	209.956	268.269	140.653	202.289	289.082	247.648	237.572	128.691	177.616	2013.74	2050.183	229.063	213.23	375.559	342.949	227.102	240.497	214.061	227.257
Ec-25_002690	20.049	20.152	18.74	19.813	11.643	10.615	13.137	13.015	13.921	13.628	8.468	9.707	10.383	12.524	15.928	13.752	13.196	6.945	13.066	12.292	8.949	10.733	11.873	12.454	2.317	2.917	9.992	7.133	11.126	11.468	11.795	10.643	9.921	9.708
Ec-25_002700	9.321	10.968	9.975	10.918	6.763	5.325	5.401	5.649	3.919	5.454	2.054	2.76	5.623	8.385	7.45	7.589	2.787	3.484	3.692	9.644	2.365	2.371	4.181	4.534	0.15	0.067	2.313	2.439	2.095	1.796	5.743	5.39	5.166	5.151
Ec-25_002710	1.789	1.24	1.879	0.408	2.8	3.98	4.085	2.663	2.643	1.782	1.901	0	2.099	0	0	0	1.744	0.412	1.619	0	0.348	0.375	1.225	1.118	0	0	1.179	2.919	1.407	0.471	0	1.294	1.818	1.811
Ec-25_002720	2.782	1.802	2.22	0.465	4.311	4.539	1.677	4.374	1.808	1.524	1.301	1.6	5.745	0.255	0.625	0.243	2.387	0.845	0.443	0.577	0.477	0.257	4.748	2.295	0	0.844	2.017	3.995	0.321	2.577	1.625	1.181	2.212	2.107
Ec-25_002730	202.047	218.715	233.134	266.532	247.981	224.46	212.403	134.345	100.995	139.679	115.894	104.881	133.835	364.859	134.429	137.217	131.696	141.949	117.978	202.538	115.485	105.945	144.158	136.502	412.637	416.507	135.254	119.498	112.94	117.35	210.378	235.108	196.41	200.153
Ec-25_002740	51.993	56.947	61.696	79.055	51.177	59.763	38.365	39.451	48.633	42.772	22.283	36.663	47.697	48.706	48.575	50.653	43.471	30.492	58.723	50.401	49.116	45.278	55.912	51.989	11.144	13.769	51.377	42.009	34.285	35.473	55.159	58.361	32.698	32.201
Ec-25_002750	230.15	259.741	283.738	266.54	251.292	172.001	132.171	96.078	145.635	239.853	116.599	117.161	166.971	416	284.099	271.449	134.778	137.864	302.106	477.774	444.113	298.422	228.851	181.421	24.077	18.16	95.348	100.413	72.144	76.338	597.306	661.998	261.778	272.831
Ec-25_002760	163.302	178.107	145.695	209.115	140.379	154.066	110.123	98.809	110.105	125.479	117.63	106.232	79.999	191.505	138.674	136.037	93.517	105.117	153.714	154.24	125.896	110.871	149.709	134.455	4.702	3.768	93.708	82.046	70.168	76.34	143.228	130.133	95.235	93.332
Ec-25_002770	25.134	27.376	26.012	23.3	33.067	38.123	24.757	25.56	28.75	31.199	25.131	24.328	29.28	33.919	24.195	23.499	27.646	16.439	24.585	25.618	16.649	19.712	28.582	26.967	46.485	45.629	24.067	19.687	21.851	22.526	22.161	21.684	26.103	28.405
Ec-25_002780	13.902	14.367	10.813	11.039	14.372	11.49	16.286	11.334	13.909	15.702	12.669	12.075	11.167	26.564	12.724	12.256	9.852	15.829	9.741	13.31	6.864	9.494	11.215	10.154	2.888	2.809	15.098	19.07	20.692	20.916	13.198	14.331	20.695	21.879
Ec-25_002790	34.087	35.387	43.938	45.196	30.318	21.079	31.328	27.707	50.295	39.856	25.742	41.081	33.151	32.221	52.374	54.718	36.144	38.303	45.059	30.808	35.539	36.991	46.085	49.696	95.698	99.601	54.764	58.235	45.385	39.201	42.739	46.195	25.093	26.881
Ec-25_002800	70.091	69.108	52.077	46.064	65.316	80.261	95.417	76.772	55.653	66.551	34.163	54.383	65.263	62.389	69.645	70.421	68.146	56.022	64.528	82.394	79.611	73.223	70.476	66.443	30.85	28.249	75.106	62.738	76.041	78.806	78.66	84.141	82.98	87.16
Ec-25_002810	16.401	17.917	16.976	16.411	33.281	41.065	21.172	26.992	20.917	18.002	21.455	17.405	22.057	7.45	20.738	20.394	22.742	11.226	24.976	17.545	21.628	20.607	27.797	23.123	2.223	2.365	22.579	17.803	22.648	23.412	16.71	17.114	13.368	13.55
Ec-25_002820	3.9	3.015	3.941	2.4	3.484	4.802	4.436	2.41	6.178	10.282	4.947	6.524	7.123	3.206	6.196	5.627	6.838	4.284	7.471	6.102	3.151	5.601	5.356	5.227	1.634	0.279	2.134	6.384	8.699	4.048	8.29	8.392	8.227	5.655
Ec-25_002830	7.998	7.223	5.113	5.759	14.669	14.468	7.687	3.645	7.722	4.573	6.098	4.5	3.815	7.177	7.679	6.686	8.949	2.465	5.954	6.128	5.957	4.652	14.489	10.677	0.221	0.528	7.312	2.913	8.223	13.893	9.432	8.855	12.355	12.858
Ec-25_002840	0	0.336	27.262	9.235	0	0	12.392	27.314	1.272	2.253	1.373	7.6	1.516	0	12.089	12.062	0.42	1.784	4.911	3.348	2.012	16.527	2.064	2.96	1.118	0.891	7.665	13.705	9.484	12.922	1.715	1.558	4.378	4.84
Ec-25_002850	0	0.206	18.654	6.676	0.31	0.293	42.269	49.934	1.948	5.123	14.083	21.714	3.713	0.99	22.743	22.941	3.085	4.915	3.436	4.846	1.848	30.687	5.235	4.449	1.14	0.273	8.864	12.694	20.322	22.902	1.2	0.572	3.395	3.604
Ec-25_002860	36.954	33.325	19.195	14.377	62.056	57.495	41.254	41.699	9.792	15.574	17.598	13.511	17.699	10.576	9.232	8.704	13.034	12.605	5.063	5.797	4.495	5.937	36.457	23.555	1.992	1.453	55.822	38.135	24.74	31.848	12.722	14.345	10.259	10.545
Ec-25_002870	31.697	33.567	17.8	21.119	26.78	29.619	30.471	33.262	23.983	18.613	18.944	21.554	20.468	16.852	20.042	19.614	24.654	15.881	17.389	14.506	19.372	22.505	26.839	23.587	3.298	3.089	48.064	37.174	35.181	36.075	19.923	24.73	19.678	21.404
Ec-25_002880	126.637	128.551	81.188	89.93	140.01	164.943	117.63	130.304	77.953	79.932	104.649	83.041	62.005	68.828	88.712	87.389	85.602	83.072	63.086	96.738	67.169	80.416	117.185	112.248	40.556	38.286	126.367	93.511	126.028	129.697	120.429	125.27	86.32	88.833
Ec-25_002890	40.033	39.745	24.57	36.526	39.749	20.399	37.809	29.596	21.321	16.958	19.682	20.527	13.661	24.698	32.199	39.001	29.645	20.62	27.009	32.465	27.568	29.58	32.19	34.603	2.434	2.441	54.481	32.737	36.195	39.135	36.778	43.078	25.159	25.973
Ec-25_002900	118.559	114.058	88.69	107.168	37.605	34.009	44.289	38.151	19.987	35.959	20.871	31.547	22.013	42.541	40.759	39.571	29.659	37.87	22.078	49.313	20.758	23.003	26.335	31.077	2.657	2.723	63.49	47.499	38.651	40.769	50.771	61.9	39.448	42.962
Ec-25_002910	16.444	16.169	13.029	11.932	11.323	18.616	14.137	16.51	9.377	8.616	9.119	8.767	9.16	12.346	14.356	12.084	11.808	9.137	10.036	11.891	9.118	9.849	12.745	12.644	0.776	1.207	17.61	13.69	18.558	18.81	14.398	15.416	13.467	14.403
Ec-25_002920	15.883	11.064	16.188	12.544	20.398	21.879	24.33	23.026	22.283	19.975	15.982	21.839	37.978	20.542	17.833	14.678	23.267	19.379	11.922	9.582	9.033	13.453	17.385	21.358	9.414	6.32	31.906	25.706	22.074	23.821	12.386	17.819	11.257	16.819
Ec-25_002930	29.078	30.351	22.679	20.89	44.638	42.412	31.02	26.018	24.616	28.618	28.408	21.96	23.491	44.488	28.069	27.694	25.487	28.106	20.389	29.773	18.898	22.466	29.688	29.197	3.633	2.879	31.773	26.016	32.093	30.828	21.891	21.592	37.201	39.525
Ec-25_002940	22.293	22.771	68.162	43.81	50.185	41.038	47.093	38.186	71.884	86.507	44.492	64.373	101.339	49.099	102.631	94.439	162.628	88.83	72.271	35.161	52.147	45.022	82.413	110.086	11.272	13.587	64.63	84.64	69.245	74.532	45.983	48.756	79.58	91.238
Ec-25_002950	47.239	47.846	40.771	35.552	55.991	67.68	64.639	77.953	45.644	50.812	59.324	51.197	41.066	28.123	53.469	53.543	56.14	45.367	44.897	47.852	45.404	48.024	50.846	52.088	48.663	52.391	74.315	57.229	71.534	75.903	63.984	68.952	54.883	60.683
Ec-25_002960	7.418	7.885	7.817	5.215	14.039	17.543	17.234	13.881	19.107	17.753	17.474	17.252	14.626	23.832	8.025	7.632	14.567	15.547	8.824	12.703	6.944	8.259	10.072	9.754	66.334	65.603	11.098	10.582	12.311	10.639	8.477	7.738	14.784	17.2
Ec-25_002980	4.552	5.448	6.203	4.594	6.639	6.292	6.048	8.132	8.151	7.215	8.027	8.745	6.798	10.094	6.125	6.74	9.413	5.809	7.265	6.825	5.961	7.202	7.46	7.499	1.67	1.141	6.819	5.965	4.122	5.337	5.337	4.89	9.114	10.642
Ec-25_002990	3.777	3.752	3.939	2.837	4.739	5.842	4.767	3.841	5.77	5.126	7.221	3.454	4.708	6.507	4.439	3.775	4.255	3.24	2.905	3.874	2.262	2.25	4.112	4.533	7.495	7.333	3.343	4.579	5.24	5.157	3.268	3.229	5.482	5.991
Ec-25_003000	165.034	169.878	178.354	161.149	196.959	212.381	157.249	159.663	136.816	191.212	123.441	169.134	228.532	154.452	161.927	155.939	162.082	183.719	148.141	187.674	103.654	128.419	146.955	160.179	31.129	37.748	119.588	150.109	151.178	149.297	209.157	237.451	109.761	129.948
Ec-25_003010	126.663	123.254	88.597	70.966	178.013	265.236	143.152	136.541	72.851	91.492	69.824	86.704	84.881	55.551	72.328	69.536	74.333	87.449	62.364	78.593	59.802	62.014	89.738	91.706	19.712	20.205	101.648	77.364	80.689	82.218	90.511	92.878	67.026	69.698
Ec-25_003020	40.471	43.339	33.415	34.399	43.997	34.87	33.672	34.12	20.996	30.218	20.906	28.227	25.725	32.278	38.493	37.004	28.618	28.27	27.216	45.773	21.641	22.884	33.214	32.804	3.769	3.107	25.68	22.538	23.786	25.919	39.499	42.718	40.803	40.729
Ec-25_003030	4.212	4.599	4.828	4.01	5.997	10.931	4.24	5.502	5.637	6.287	6.299	6.206	6.955	2.857	4.064	3.724	4.716	4.854	5.416	4.014	3.369	4.121	4.34	4.581	3.457	3.854	3.892	4.07	5.104	5.006	2.599	3.065	3.828	4.125
Ec-25_003040	2.995	2.41	0.959	0.237	8.883	6.481	2.89	0.688	3.215	3.102	1.094	0.656	0.088	0.272	0.051	0.04	0.228	0.277	0.4	0.166	0.156	0.169	2.063	1.276	73.62	71.069	1.953	1.065	0.316	0.238	0.076	0.048	0.295	0.285
Ec-25_003050	11.57	9.868	8.479	5.474	19.55	13.044	7.414	10.301	19.224	17.258	13.403	12.968	13.211	10.779	11.705	10.442	9.577	12.966	5.946	5.054	5.7	6.606	16.472	15.097	145.749	154.804	17.613	18.897	11.02	9.792	6.214	5.825	6.767	8.786
Ec-25_003070	19.139	20.443	14.016	16.752	33.425	39.358	26.992	33.399	18.366	16.022	22.148	17.164	18.056	12.096	19.915	19.559	20.053	14.878	13.905	18.907	13.771	13.944	21.427	19.605	17.982	19.741	21.612	19.919	21.195	21.566	17.068	15.248	15.469	16.031
Ec-25_003090	7.136	7.966	8.399	8.241	9.685	12.54	5.633	7.029	7.963	6.571	5.339	4.377	5.224	7.816	7.226	7.301	5.096	4.098	6.977	7.466	4.516	4.693	10.083	8.201	5.252	3.267	5.572	6.176	3.64	3.719	3.455	3.25	5.36	5.549
Ec-25_003100	104.016	116.196	112.114	142.592	114.879	82.66	94.48	97.074	94.73	93.602	70.611	69.657	91.429	133.698	118.673	119.124	107.441	56.376	114.343	96.359	147.685	136.35	150.078	130.424	2.699	2.432	92.488	80.682	83.146	87.193	84.17	89.347	87.706	86.82
Ec-25_003110	41.129	40.491	49.53	45.907	67.879	54.694	60.478	72.844	61.575	57.583	63.386	78.584	72.71	34.093	52.365	44.837	53.45	59.845	43.291	31.047	32.021	36.441	45.436	50.559	3.883	4.422	60.87	59.823	106.748	100.763	51.39	65.023	39.507	42.527
Ec-25_003120	79.646	79.295	88.79	78.161	85.332	67.878	103.59	85.46	167.533	140.119	150.273	168.032	131.718	83.856	122.279	115.163	108.38	176.185	114.736	96.885	129.433	133.162	102.518	108.571	11.281	10.378	145.006	189.46	174.007	180.179	117.183	117.24	122.306	124.438
Ec-25_003130	270.634	210.073	56.341	61.541	401.379	781.503	343.364	660.139	64.364	63.16	146.05	159.215	75.29	56.498	113.727	124.104	113.914	141.785	40.206	58.051	30.316	52.992	104.113	86.857	7.927	5.829	62.525	37.292	244.897	249.926	67.529	64.891	140.47	140.831
Ec-25_003140	20.596	22.91	16.055	15.582	18.36	27.906	15.77	15.069	11.843	19.171	15.233	11.284	16.818	18.327	23.811	23.351	14.132	11.192	24.878	22.294	25.066	26.585	23.217	20.699	0.304	0.273	6.559	5.341	5.182	5.758	8.749	8.008	10.077	10.074
Ec-25_003150	9.483	9.759	13.311	11.191	8.307	4.769	7.831	7.05	10.504	11.898	8.027	7.649	7.186	8.767	15.384	15.854	7.164	7	9.568	10.58	6.795	8.775	10.853	10.205	1.413	0.704	9.486	11.714	5.993	8.22	11.615	10.09	7.539	8.102
Ec-25_003160	17.836	17.797	9.348	12.327	24.585	32.699	24.582	23.411	11.33	9.426	11.69	10.826	5.766	12.122	23.064	22.696	18.237	9.386	8.877	24.323	14.823	15.793	23.663	19.553	3.019	2.375	16.801	5.371	15.218	16.125	9.739	9.878	36.494	36.473
Ec-25_003170	4.485	3.51	4.374	4.019	13.099	16.334	6.437	8.918	2.603	9.216	5.15	3.838	6.202	4.408	13.788	9.449	4.58	5.677	5.102	8.717	11.319	9.606	12.061	9.542	0	0	1.742	0	2.771	5.565	4.01	4.248	5.572	3.924
Ec-25_003180	15.353	15.834	17.96	13.064	34.415	37.498	37.352	40.719	32.013	38.548	26.617	36.73	40.063	29.658	40.839	36.877	45.639	26.369	32.863	42.422	31.641	34.021	28.676	28.762	6.613	6.601	21.927	32.528	39.104	38.363	32.878	35.627	38.896	41.797
Ec-25_003210	91.071	98.848	47.082	58.204	92.575	62.871	79.352	54.598	19.872	31.485	15.695	24.165	21.65	90.625	38.789	38.185	23.737	35.49	17.736	80.949	16.064	18.563	28.021	30.744	1.17	1.555	24.075	16.638	23.641	28.839	37.261	40.955	67.221	69.073
Ec-25_003220	29.959	26.328	17.015	12.619	41.167	36.363	41.441	58.815	36.344	42.875	46.769	58.325	56.732	13.532	36.049	33.824	55.247	38.965	30.292	35.838	24.6	31.786	27.286	32.549	7.704	8.666	35.894	38.158	63.433	69.351	37.032	40.912	47.615	52.802
Ec-25_003230	22.287	22.205	13.871	8.498	46.842	30.489	19.368	22.078	6.164	11.518	7.197	4.53	7.987	3.822	1.443	1.06	1.467	2.645	0.644	1.386	0.213	0.717	24.537	14.22	2.209	1.792	26.783	19.869	1.721	1.656	1.505	0.693	4.28	4.266
Ec-25_003240	116.877	111.87	83.728	62.314	111.358	128.073	116.851	123.491	88.919	111.202	86.748	133.527	151.833	69.57	82.866	73.615	96.149	127.608	57.849	90.741	47.34	63.505	70.98	79.321	13.908	13.417	110.715	109.587	97.154	96.333	105.997	124.261	113.97	123.004
Ec-25_003250	2.623	2.639	0.454	0.22	13.601	12.588	9.948	5.071	3.366	3.636	4.525	2.322	2.141	1.015	3.292	1.542	0.941	1.493	0.335	0.218	0.158	0.219	7.403	5.43	2.338	1.478	10.768	9.957	0.364	0.305	0.33	0.168	4.828	5.114
Ec-25_003260	3.539	2.64	0.72	0.252	6.731	5.26	7.58	3.235	3.641	4.209	3.929	3.221	1.416	1.07	2.002	1.798	3.138	3.056	1.256	0.995	1.704	1.392	3.099	2.766	11.224	13.527	9.946	11.244	1.028	0.556	0.114	0.291	3.442	3.575
